order_id,line_no,order_ts_utc,client_id,client_id_orig,customer_email,sku,product_name,size,quantity,unit_price_ngn,line_gross_ngn,discount_code,shipping_country,payment_method,sales_channel,order_status,dq_flags
ORD513484,1,2024-04-15T07:11:20Z,XT-00374,Not applicable,ngozi.balogun@outlook.com,XT-TOT-023,Golden Hour Tote Bag,XL,1,14000.0,14000.0,LAGOS10,United Kingdom,Cash,Website,Shipped,No issues
ORD513485,1,2024-04-15T08:04:02Z,Guest,Not applicable,guest85728@mail.com,XT-HOO-005,Harmattan Drop Hoodie,M,2,59500.0,119000.0,BLACKFRI,United Kingdom,Paystack,Website,Shipped,No issues
ORD513486,1,2024-04-15T17:28:55Z,XT-00788,Not applicable,olamide.chen@gmail.com,XT-CAP-007,Lagos Nights Cap,Unknown,1,15900.0,15900.0,LAGOS10,United States,Bank Transfer,Instagram,Pending,No issues
ORD513488,1,2024-04-15T20:18:27Z,Guest,Not applicable,guest34757@mail.com,XT-MUG-018,35mm Club Mug,S,1,8000.0,8000.0,STUDENT5,South Africa,Bank Transfer,Instagram,Returned,No issues
ORD513489,1,2024-04-15T20:30:35Z,Guest,Not applicable,guest68130@mail.com,XT-STI-044,Behind The Lens Sticker Pack,One Size,3,4000.0,12000.0,XTRIM20,Nigeria,Bank Transfer,Website,Shipped,No issues
ORD513489,2,2024-04-15T20:30:35Z,Guest,Not applicable,guest77538@mail.com,XT-LEN-001,Harmattan Drop Lens Cloth,L,5,5600.0,28000.0,XTRIM20,Ghana,Stripe,Website,Shipped,No issues
ORD513490,1,2024-04-15T19:37:57Z,XT-00999,Not applicable,zainab.farouk@gmail.com,XT-POS-020,Golden Hour Poster A2,M,3,17400.0,52200.0,BLACKFRI,Ghana,Stripe,Pop-up,Pending,No issues
ORD513490,2,2024-04-15T19:37:57Z,XT-00999,Not applicable,zainab.farouk@gmail.com,XT-HOO-025,Golden Hour Hoodie,Unknown,1,52200.0,52200.0,BLACKFRI,Unknown,Paystack,Pop-up,Pending,No issues
ORD513491,1,2024-04-15T02:53:48Z,XT-00753,Not applicable,palmwine.holdings@outlook.com,XT-TEE-038,Anniversary ’05 Tee,One Size,1,21400.0,21400.0,FREESHIP,United States,PayPal,Pop-up,Shipped,No issues
ORD513491,2,2024-04-15T02:53:48Z,XT-00753,Not applicable,palmwine.holdings@outlook.com,XT-POS-006,Harmattan Drop Poster A2,XL,1,14600.0,14600.0,FREESHIP,Kenya,Flutterwave,Instagram,Shipped,No issues
ORD513492,1,2024-04-15T02:23:30Z,Guest,Not applicable,guest50623@mail.com,XT-MUG-035,Anniversary ’05 Mug,S,1,9000.0,9000.0,Not applicable,United Kingdom,Paystack,Instagram,Pending,No issues
ORD513493,1,2024-04-15T07:30:22Z,XT-00935,Not applicable,yusuf.adeyemi@outlook.com,XT-LIM-036,Anniversary ’05 Limited Print,XXL,3,66200.0,198600.0,DROP15,United States,Cash,Website,Shipped,product_name_did_not_match_sku
ORD513493,2,2024-04-15T07:30:22Z,XT-00935,Not applicable,yusuf.adeyemi@outlook.com,XT-MUG-035,Anniversary ’05 Mug,One Size,1,9000.0,9000.0,DROP15,Nigeria,PayPal,Website,Shipped,No issues
ORD513493,3,2024-04-15T07:30:22Z,XT-00935,Not applicable,yusuf.adeyemi@outlook.com,XT-LEN-019,35mm Club Lens Cloth,S,1,5100.0,5100.0,DROP15,Nigeria,Flutterwave,Website,Shipped,No issues
ORD513493,4,2024-04-15T07:30:22Z,XT-00935,Not applicable,yusuf.adeyemi@outlook.com,XT-CAP-007,Lagos Nights Cap,One Size,1,15900.0,15900.0,DROP15,Nigeria,Cash,Instagram,Shipped,No issues
ORD513494,1,2024-04-15T12:06:11Z,XT-00669,Not applicable,terra.ngo@company.ng,XT-MUG-035,Anniversary ’05 Mug,M,1,9000.0,9000.0,BLACKFRI,South Africa,Paystack,Instagram,Delivered,No issues
ORD513495,1,2024-04-15T06:31:17Z,XT-00364,Not applicable,nuria.anyanwu@outlook.com,XT-LEN-028,Studio Basics Lens Cloth,S,1,5800.0,5800.0,Not applicable,Kenya,Stripe,Pop-up,Pending,No issues
ORD513496,1,2024-04-15T11:53:30Z,XT-00122,Not applicable,Unknown,XT-LIM-021,Golden Hour Limited Print,M,1,118100.0,118100.0,Not applicable,United Kingdom,PayPal,Website,Cancelled,No issues
ORD513496,2,2024-04-15T11:53:30Z,XT-00122,Not applicable,delta.rise.media@yahoo.com,XT-MUG-041,Behind The Lens Mug,XL,2,8900.0,17800.0,Not applicable,United Kingdom,PayPal,Website,Cancelled,No issues
ORD513497,1,2024-04-15T16:37:16Z,Guest,Not applicable,guest55376@mail.com,XT-HOO-037,Anniversary ’05 Hoodie,M,1,41500.0,41500.0,LAGOS10,Nigeria,Paystack,Instagram,Delivered,No issues
ORD513498,1,2024-04-15T04:46:00Z,XT-00096,Not applicable,musa.achebe@mail.com,XT-LEN-034,Anniversary ’05 Lens Cloth,XXL,1,4600.0,4600.0,Not applicable,Kenya,POS,Website,Cancelled,No issues
ORD513499,1,2024-04-15T09:09:58Z,XT-01592,Not applicable,amaka.mohammed@mail.com,XT-HOO-037,Anniversary ’05 Hoodie,Unknown,1,41500.0,41500.0,Not applicable,Nigeria,Flutterwave,Website,Delivered,No issues
ORD513499,2,2024-04-15T09:09:58Z,XT-01592,Not applicable,amaka.mohammed@mail.com,XT-LEN-034,Anniversary ’05 Lens Cloth,S,2,4600.0,9200.0,Not applicable,South Africa,Bank Transfer,Wholesale,Delivered,No issues
ORD513500,1,2024-04-15T21:49:42Z,XT-00063,Not applicable,kofi.ibrahim@mail.com,XT-TEE-022,Golden Hour Tee,M,1,23100.0,23100.0,BLACKFRI,Nigeria,Bank Transfer,Instagram,Delivered,No issues
ORD513501,1,2024-04-15T11:51:50Z,XT-00225,Not applicable,lagoon.agency@outlook.com,XT-LIM-002,Harmattan Drop Limited Print,M,1,137600.0,137600.0,Not applicable,South Africa,POS,Instagram,Cancelled,No issues
ORD513502,1,2024-04-15T04:27:28Z,XT-00160,Not applicable,palmwine.bank.plc@gmail.com,XT-HOO-025,Golden Hour Hoodie,L,5,52200.0,261000.0,STUDENT5,South Africa,PayPal,Pop-up,Cancelled,No issues
ORD513502,2,2024-04-15T04:27:28Z,XT-00160,Not applicable,palmwine.bank.plc@gmail.com,XT-TOT-004,Harmattan Drop Tote Bag,L,2,12700.0,25400.0,STUDENT5,Canada,Paystack,Instagram,Cancelled,No issues
ORD513502,3,2024-04-15T04:27:28Z,XT-00160,Not applicable,palmwine.bank.plc@gmail.com,XT-HOO-025,Golden Hour Hoodie,XXL,2,52200.0,104400.0,STUDENT5,United States,Flutterwave,Instagram,Cancelled,No issues
ORD513503,1,2024-04-15T01:46:19Z,XT-00868,Not applicable,sade.oyelaran@gmail.com,XT-LIM-045,Behind The Lens Limited Print,One Size,1,86500.0,86500.0,Not applicable,United States,Flutterwave,Instagram,Returned,No issues
ORD513504,1,2024-04-15T20:18:08Z,XT-01692,Not applicable,Unknown,XT-MUG-041,Behind The Lens Mug,Unknown,1,8900.0,8900.0,Not applicable,United States,Flutterwave,Pop-up,Shipped,No issues
ORD513505,1,2024-04-15T12:33:41Z,XT-01661,Not applicable,cassava.records@outlook.com,XT-CAP-016,35mm Club Cap,M,1,18000.0,18000.0,BLACKFRI,Ghana,Cash,Website,Shipped,No issues
ORD513505,2,2024-04-15T12:33:41Z,XT-01661,Not applicable,cassava.records@outlook.com,XT-TEE-030,Studio Basics Tee,Unknown,5,20100.0,100500.0,BLACKFRI,Nigeria,Paystack,Website,Shipped,No issues
ORD513506,1,2024-04-15T21:34:50Z,Guest,Not applicable,guest20748@mail.com,XT-CAP-007,Lagos Nights Cap,XXL,1,15900.0,15900.0,Not applicable,Nigeria,Paystack,Pop-up,Delivered,No issues
ORD513506,2,2024-04-15T21:34:50Z,Guest,Not applicable,guest79837@mail.com,XT-MUG-035,Anniversary ’05 Mug,XXL,1,9000.0,9000.0,Not applicable,Nigeria,POS,Instagram,Delivered,No issues
ORD513506,3,2024-04-15T21:34:50Z,Guest,Not applicable,guest54051@mail.com,XT-CAP-043,Behind The Lens Cap,S,1,16400.0,16400.0,Not applicable,United States,Bank Transfer,Pop-up,Delivered,No issues
ORD513506,4,2024-04-15T21:34:50Z,Guest,Not applicable,guest33929@mail.com,XT-LIM-036,Anniversary ’05 Limited Print,S,1,66200.0,66200.0,Not applicable,Kenya,PayPal,Website,Delivered,No issues
ORD513506,5,2024-04-15T21:34:50Z,Guest,Not applicable,Unknown,XT-LIM-045,Behind The Lens Limited Print,S,2,86500.0,173000.0,Not applicable,Kenya,Paystack,Website,Delivered,No issues
ORD513506,6,2024-04-15T21:34:50Z,Guest,Not applicable,guest43808@mail.com,XT-MUG-018,35mm Club Mug,M,1,8000.0,8000.0,Not applicable,Unknown,Stripe,Instagram,Delivered,No issues
ORD513507,1,2024-04-15T03:43:31Z,XT-01153,Not applicable,blue.ivy.brands@mail.com,XT-TOT-023,Golden Hour Tote Bag,Unknown,1,14000.0,14000.0,Not applicable,United Kingdom,Unknown,Instagram,Cancelled,No issues
ORD513508,1,2024-04-15T05:40:40Z,Guest,Not applicable,guest6154@mail.com,XT-LEN-001,Harmattan Drop Lens Cloth,L,1,5600.0,5600.0,STUDENT5,United States,Stripe,Instagram,Pending,No issues
ORD513508,2,2024-04-15T05:40:40Z,Guest,Not applicable,guest90795@mail.com,XT-TEE-030,Studio Basics Tee,XL,1,20100.0,20100.0,STUDENT5,Nigeria,Cash,Instagram,Pending,product_name_did_not_match_sku
ORD513509,1,2024-04-15T16:51:40Z,XT-00432,Not applicable,delta.rise.studios@outlook.com,XT-LIM-002,Harmattan Drop Limited Print,M,1,0.0,0.0,DROP15,Unknown,Bank Transfer,Instagram,Returned,No issues
ORD513509,2,2024-04-15T16:51:40Z,XT-00432,Not applicable,delta.rise.studios@outlook.com,XT-MUG-018,35mm Club Mug,M,1,8000.0,8000.0,DROP15,Canada,Paystack,Pop-up,Returned,No issues
ORD513510,1,2024-04-15T13:37:22Z,Guest,Not applicable,guest89848@mail.com,XT-HOO-037,Anniversary ’05 Hoodie,One Size,1,41500.0,41500.0,Not applicable,Canada,Stripe,Pop-up,Pending,product_name_did_not_match_sku
ORD513511,1,2024-04-15T16:26:29Z,XT-00985,Not applicable,kobo.group@yahoo.com,XT-LIM-021,Golden Hour Limited Print,XXL,1,118100.0,118100.0,Not applicable,Nigeria,Flutterwave,Website,Delivered,No issues
ORD513512,1,2024-04-15T10:33:40Z,Guest,Not applicable,guest70748@mail.com,XT-TEE-017,35mm Club Tee,XL,2,24300.0,48600.0,BLACKFRI,United States,Bank Transfer,Instagram,Delivered,No issues
ORD513512,2,2024-04-15T10:33:40Z,Guest,Not applicable,guest11603@mail.com,XT-LIM-036,Anniversary ’05 Limited Print,M,1,66200.0,66200.0,BLACKFRI,Nigeria,Flutterwave,Instagram,Delivered,No issues
ORD513512,3,2024-04-15T10:33:40Z,Guest,Not applicable,guest64836@mail.com,XT-STI-010,Lagos Nights Sticker Pack,Unknown,2,4500.0,9000.0,BLACKFRI,Nigeria,Cash,Instagram,Delivered,No issues
ORD513512,4,2024-04-15T10:33:40Z,Guest,Not applicable,guest39560@mail.com,XT-STI-032,Studio Basics Sticker Pack,XXL,1,2400.0,2400.0,BLACKFRI,Nigeria,Paystack,Wholesale,Delivered,No issues
ORD513512,5,2024-04-15T10:33:40Z,Guest,Not applicable,guest4882@mail.com,XT-TEE-038,Anniversary ’05 Tee,XXL,1,21400.0,21400.0,BLACKFRI,United Kingdom,Bank Transfer,Instagram,Delivered,No issues
ORD513512,6,2024-04-15T10:33:40Z,Guest,Not applicable,guest59027@mail.com,XT-POS-020,Golden Hour Poster A2,S,1,0.0,0.0,BLACKFRI,Ghana,Cash,Website,Delivered,product_name_did_not_match_sku
ORD513513,1,2024-04-15T04:46:10Z,XT-01665,Not applicable,amaka.ibrahim@company.ng,XT-POS-015,35mm Club Poster A2,One Size,1,13700.0,13700.0,Not applicable,United States,PayPal,Instagram,Shipped,No issues
ORD513514,1,2024-04-15T14:13:54Z,XT-01525,Not applicable,kobo.agency@outlook.com,XT-CAP-043,Behind The Lens Cap,S,2,16400.0,32800.0,DROP15,United Kingdom,Flutterwave,Website,Returned,No issues
ORD513515,1,2024-04-15T05:38:54Z,XT-01267,Not applicable,harmattan.limited@mail.com,XT-TOT-023,Golden Hour Tote Bag,One Size,1,14000.0,14000.0,Not applicable,South Africa,Stripe,Instagram,Pending,No issues
ORD513516,1,2024-04-15T08:00:29Z,XT-01888,Not applicable,kofi.abiola@mail.com,XT-STI-013,35mm Club Sticker Pack,XL,1,2700.0,2700.0,Not applicable,United Kingdom,Stripe,Instagram,Returned,No issues
ORD513517,1,2024-04-15T21:27:59Z,XT-01418,Not applicable,aisha.adeyemi@gmail.com,XT-MUG-018,35mm Club Mug,M,12,8000.0,96000.0,Not applicable,Nigeria,PayPal,Pop-up,Shipped,product_name_did_not_match_sku
ORD513517,2,2024-04-15T21:27:59Z,XT-01418,Not applicable,aisha.adeyemi@gmail.com,XT-HOO-037,Anniversary ’05 Hoodie,One Size,3,41500.0,124500.0,Not applicable,Nigeria,PayPal,Instagram,Shipped,No issues
ORD513518,1,2024-04-15T06:03:17Z,Guest,Not applicable,guest39529@mail.com,XT-LEN-001,Harmattan Drop Lens Cloth,XXL,1,5600.0,5600.0,Not applicable,Unknown,Flutterwave,Pop-up,Returned,No issues
ORD513518,2,2024-04-15T06:03:17Z,Guest,Not applicable,guest48161@mail.com,XT-CAP-031,Studio Basics Cap,S,2,16700.0,33400.0,Not applicable,United Kingdom,Bank Transfer,Pop-up,Returned,No issues
ORD513518,3,2024-04-15T06:03:17Z,Guest,Not applicable,guest29349@mail.com,XT-POS-020,Golden Hour Poster A2,M,1,17400.0,17400.0,Not applicable,Nigeria,Cash,Website,Returned,No issues
ORD513518,4,2024-04-15T06:03:17Z,Guest,Not applicable,guest15699@mail.com,XT-STI-033,Anniversary ’05 Sticker Pack,XL,3,5000.0,15000.0,Not applicable,South Africa,Stripe,Pop-up,Returned,No issues
ORD513519,1,2024-04-15T13:08:08Z,Guest,Not applicable,guest25084@mail.com,XT-LIM-002,Harmattan Drop Limited Print,S,1,137600.0,137600.0,DROP15,Unknown,Bank Transfer,Instagram,Delivered,No issues
ORD513521,1,2024-04-15T09:22:37Z,XT-01398,Not applicable,renee.muller@yahoo.com,XT-MUG-003,Harmattan Drop Mug,M,1,10900.0,10900.0,XTRIM20,Nigeria,Flutterwave,Unknown,Delivered,No issues
ORD513521,2,2024-04-15T09:22:37Z,XT-01398,Not applicable,renee.muller@yahoo.com,XT-STI-013,35mm Club Sticker Pack,Unknown,1,2700.0,2700.0,XTRIM20,Nigeria,Stripe,Wholesale,Delivered,No issues
ORD513521,3,2024-04-15T09:22:37Z,XT-01398,Not applicable,renee.muller@yahoo.com,XT-TOT-004,Harmattan Drop Tote Bag,One Size,1,12700.0,12700.0,XTRIM20,Canada,Paystack,Website,Delivered,No issues
ORD513521,4,2024-04-15T09:22:37Z,XT-01398,Not applicable,renee.muller@yahoo.com,XT-LEN-001,Harmattan Drop Lens Cloth,M,1,5600.0,5600.0,XTRIM20,Canada,Cash,Pop-up,Delivered,No issues
ORD513522,1,2024-04-15T00:12:05Z,XT-00037,Not applicable,zenith.media@mail.com,XT-OVE-012,35mm Club Oversized Tee,M,1,33100.0,33100.0,LAGOS10,United Kingdom,Bank Transfer,Wholesale,Cancelled,No issues
ORD513522,2,2024-04-15T00:12:05Z,XT-00037,Not applicable,Unknown,XT-OVE-042,Behind The Lens Oversized Tee,M,1,24500.0,24500.0,LAGOS10,Nigeria,Flutterwave,Instagram,Cancelled,No issues
ORD513523,1,2024-04-15T14:34:55Z,Guest,Not applicable,guest75275@mail.com,XT-LEN-039,Behind The Lens Lens Cloth,XXL,1,6300.0,6300.0,LAGOS10,South Africa,Cash,Wholesale,Cancelled,No issues
ORD513524,1,2024-04-15T03:41:26Z,Guest,Not applicable,guest60617@mail.com,XT-TOT-008,Lagos Nights Tote Bag,Unknown,1,9300.0,9300.0,LAGOS10,United Kingdom,Stripe,Website,Shipped,No issues
ORD513525,1,2024-04-15T03:24:26Z,XT-01211,Not applicable,kraft.bank.plc@outlook.com,XT-TOT-004,Harmattan Drop Tote Bag,XXL,1,12700.0,12700.0,Not applicable,Nigeria,Paystack,Wholesale,Delivered,No issues
ORD513525,2,2024-04-15T03:24:26Z,XT-01211,Not applicable,kraft.bank.plc@outlook.com,XT-HOO-014,35mm Club Hoodie,Unknown,1,62100.0,62100.0,Not applicable,United Kingdom,Flutterwave,Instagram,Delivered,No issues
ORD513525,3,2024-04-15T03:24:26Z,XT-01211,XT-09680,kraft.bank.plc@outlook.com,XT-TOT-023,Golden Hour Tote Bag,L,12,14000.0,168000.0,Not applicable,Ghana,Bank Transfer,Website,Delivered,client_id_repaired_from_same_order
ORD513525,4,2024-04-15T03:24:26Z,XT-01211,Not applicable,kraft.bank.plc@outlook.com,XT-TEE-017,35mm Club Tee,S,1,24300.0,24300.0,Not applicable,United Kingdom,PayPal,Pop-up,Delivered,No issues
ORD513526,1,2024-04-15T01:10:55Z,XT-00042,Not applicable,delta.rise.collective@company.ng,XT-HOO-037,Anniversary ’05 Hoodie,Unknown,2,41500.0,83000.0,LAGOS10,Canada,Paystack,Website,Pending,No issues
ORD513527,1,2024-04-15T16:27:36Z,XT-01241,Not applicable,zenith.studios@yahoo.com,XT-STI-033,Anniversary ’05 Sticker Pack,S,12,5000.0,60000.0,Not applicable,United Kingdom,Cash,Pop-up,Pending,No issues
ORD513528,1,2024-04-15T06:57:58Z,XT-01279,Not applicable,temitope.obrien@gmail.com,XT-POS-020,Golden Hour Poster A2,L,1,17400.0,17400.0,STUDENT5,United Kingdom,Paystack,Unknown,Shipped,No issues
ORD513529,1,2024-04-15T23:55:01Z,XT-01564,Not applicable,femi.dlamini@outlook.com,XT-CAP-043,Behind The Lens Cap,S,1,16400.0,16400.0,STUDENT5,United Kingdom,Paystack,Website,Cancelled,No issues
ORD513530,1,2024-04-15T03:25:50Z,XT-00169,Not applicable,marcus.olawale@outlook.com,XT-CAP-043,Behind The Lens Cap,One Size,1,16400.0,16400.0,STUDENT5,Nigeria,PayPal,Instagram,Delivered,No issues
ORD513531,1,2024-04-15T15:52:35Z,XT-00061,Not applicable,sahara.agency@company.ng,XT-HOO-009,Lagos Nights Hoodie,XXL,2,54100.0,108200.0,Not applicable,Unknown,Bank Transfer,Pop-up,Fulfilled,No issues
ORD513532,1,2024-04-15T23:49:33Z,XT-01295,Not applicable,northline.studios@mail.com,XT-LEN-019,35mm Club Lens Cloth,XL,1,5100.0,5100.0,DROP15,United States,Bank Transfer,Pop-up,Cancelled,No issues
ORD513533,1,2024-04-15T14:36:46Z,XT-01899,Not applicable,segun.adeyemi@gmail.com,XT-TOT-008,Lagos Nights Tote Bag,XL,1,9300.0,9300.0,Not applicable,United States,Paystack,Website,Shipped,No issues
ORD513533,2,2024-04-15T14:36:46Z,XT-01899,Not applicable,segun.adeyemi@gmail.com,XT-TEE-030,Studio Basics Tee,M,1,20100.0,20100.0,Not applicable,Ghana,PayPal,Instagram,Shipped,No issues
ORD513534,1,2024-04-15T00:13:28Z,Guest,Not applicable,guest14580@mail.com,XT-TEE-017,35mm Club Tee,One Size,1,24300.0,24300.0,Not applicable,Nigeria,Stripe,Pop-up,Pending,No issues
ORD513535,1,2024-04-15T11:37:23Z,Guest,Not applicable,guest44010@mail.com,XT-MUG-041,Behind The Lens Mug,One Size,1,8900.0,8900.0,LAGOS10,Ghana,Flutterwave,Instagram,Shipped,No issues
ORD513535,2,2024-04-15T11:37:23Z,Guest,Not applicable,guest93748@mail.com,XT-TOT-004,Harmattan Drop Tote Bag,S,2,12700.0,25400.0,LAGOS10,South Africa,Paystack,Instagram,Shipped,No issues
ORD513535,3,2024-04-15T11:37:23Z,Guest,Not applicable,guest71118@mail.com,XT-LIM-045,Behind The Lens Limited Print,M,1,86500.0,86500.0,LAGOS10,United Kingdom,Flutterwave,Pop-up,Shipped,No issues
ORD513536,1,2024-04-15T03:36:17Z,XT-00782,Not applicable,thabo.smith@gmail.com,XT-STI-044,Behind The Lens Sticker Pack,S,2,4000.0,8000.0,BLACKFRI,United Kingdom,Cash,Pop-up,Delivered,No issues
ORD513536,2,2024-04-15T03:36:17Z,XT-00782,Not applicable,thabo.smith@gmail.com,XT-HOO-005,Harmattan Drop Hoodie,One Size,1,59500.0,59500.0,BLACKFRI,United Kingdom,Bank Transfer,Instagram,Delivered,No issues
ORD513536,3,2024-04-15T03:36:17Z,XT-00782,XT-09370,thabo.smith@gmail.com,XT-LEN-001,Harmattan Drop Lens Cloth,XL,1,5600.0,5600.0,BLACKFRI,Kenya,Paystack,Pop-up,Delivered,client_id_repaired_from_same_order
ORD513537,1,2024-04-16T12:02:02Z,XT-00547,Not applicable,obsidian.ngo@company.ng,XT-LIM-021,Golden Hour Limited Print,Unknown,2,118100.0,236200.0,Not applicable,United Kingdom,PayPal,Instagram,Returned,No issues
ORD513537,2,2024-04-16T12:02:02Z,XT-00547,Not applicable,Unknown,XT-STI-044,Behind The Lens Sticker Pack,XL,1,4000.0,4000.0,Not applicable,Canada,Bank Transfer,Website,Returned,No issues
ORD513538,1,2024-04-16T18:14:58Z,Guest,Not applicable,guest50200@mail.com,XT-STI-010,Lagos Nights Sticker Pack,One Size,1,4500.0,4500.0,Not applicable,South Africa,Bank Transfer,Instagram,Fulfilled,No issues
ORD513538,3,2024-04-16T18:14:58Z,Guest,Not applicable,guest19832@mail.com,XT-STI-026,Golden Hour Sticker Pack,L,3,5200.0,15600.0,Not applicable,Nigeria,Flutterwave,Website,Fulfilled,No issues
ORD513538,4,2024-04-16T18:14:58Z,Guest,Not applicable,guest92694@mail.com,XT-HOO-029,Studio Basics Hoodie,One Size,2,56800.0,113600.0,Not applicable,United Kingdom,Bank Transfer,Pop-up,Fulfilled,No issues
ORD513539,1,2024-04-16T11:51:28Z,Guest,Not applicable,guest10834@mail.com,XT-TOT-008,Lagos Nights Tote Bag,Unknown,1,9300.0,9300.0,DROP15,Ghana,Cash,Instagram,Cancelled,No issues
ORD513540,1,2024-04-16T11:37:50Z,Guest,Not applicable,guest31552@mail.com,XT-TOT-008,Lagos Nights Tote Bag,Unknown,2,9300.0,18600.0,STUDENT5,United Kingdom,Stripe,Pop-up,Pending,No issues
ORD513541,1,2024-04-16T09:13:08Z,XT-00242,Not applicable,zenith.telecom@company.ng,XT-OVE-012,35mm Club Oversized Tee,S,1,33100.0,33100.0,Not applicable,Unknown,Bank Transfer,Wholesale,Delivered,No issues
ORD513542,1,2024-04-16T10:43:14Z,Guest,Not applicable,guest75083@mail.com,XT-LEN-039,Behind The Lens Lens Cloth,Unknown,1,6300.0,6300.0,STUDENT5,Canada,Cash,Pop-up,Delivered,No issues
ORD513543,1,2024-04-16T01:59:07Z,XT-00116,Not applicable,novo.media@outlook.com,XT-MUG-041,Behind The Lens Mug,L,1,8900.0,8900.0,FREESHIP,United Kingdom,PayPal,Unknown,Cancelled,No issues
ORD513544,1,2024-04-16T00:15:35Z,Guest,Not applicable,guest45657@mail.com,XT-POS-020,Golden Hour Poster A2,M,1,17400.0,17400.0,LAGOS10,United Kingdom,PayPal,Wholesale,Shipped,No issues
ORD513545,1,2024-04-16T06:10:43Z,Guest,Not applicable,guest23058@mail.com,XT-STI-044,Behind The Lens Sticker Pack,S,1,4000.0,4000.0,BLACKFRI,United States,Cash,Website,Fulfilled,No issues
ORD513545,2,2024-04-16T06:10:43Z,Guest,Not applicable,guest2632@mail.com,XT-POS-027,Studio Basics Poster A2,S,3,12600.0,37800.0,BLACKFRI,Nigeria,Paystack,Instagram,Fulfilled,No issues
ORD513546,1,2024-04-16T11:51:24Z,Guest,Not applicable,guest35585@mail.com,XT-LEN-019,35mm Club Lens Cloth,Unknown,1,5100.0,5100.0,Not applicable,United Kingdom,Paystack,Website,Delivered,No issues
ORD513546,2,2024-04-16T11:51:24Z,Guest,Not applicable,guest43292@mail.com,XT-TOT-008,Lagos Nights Tote Bag,One Size,2,9300.0,18600.0,Not applicable,Ghana,Unknown,Instagram,Delivered,No issues
ORD513547,1,2024-04-16T08:13:47Z,XT-01291,Not applicable,kofi.okafor@company.ng,XT-MUG-041,Behind The Lens Mug,Unknown,1,8900.0,8900.0,Not applicable,Unknown,Bank Transfer,Website,Pending,No issues
ORD513548,1,2024-04-16T12:34:33Z,XT-01681,Not applicable,chioma.ibrahim@company.ng,XT-LEN-028,Studio Basics Lens Cloth,L,1,5800.0,5800.0,XTRIM20,Canada,Bank Transfer,Unknown,Cancelled,No issues
ORD513549,1,2024-04-16T13:39:32Z,XT-01361,Not applicable,third.mainland.holdings@outlook.com,XT-LIM-021,Golden Hour Limited Print,XXL,1,118100.0,118100.0,Not applicable,United States,Paystack,Website,Shipped,No issues
ORD513550,1,2024-04-16T17:33:32Z,Guest,Not applicable,Unknown,XT-MUG-041,Behind The Lens Mug,XL,1,8900.0,8900.0,Not applicable,South Africa,Flutterwave,Wholesale,Pending,No issues
ORD513551,1,2024-04-16T08:53:42Z,Guest,Not applicable,guest61880@mail.com,XT-TEE-022,Golden Hour Tee,L,2,23100.0,46200.0,Not applicable,South Africa,Bank Transfer,Instagram,Delivered,No issues
ORD513551,2,2024-04-16T08:53:42Z,Guest,Not applicable,guest90985@mail.com,XT-CAP-043,Behind The Lens Cap,One Size,1,16400.0,16400.0,Not applicable,United States,PayPal,Instagram,Delivered,No issues
ORD513552,1,2024-04-16T10:21:40Z,XT-00726,Not applicable,emeka.ojo@gmail.com,XT-LIM-036,Anniversary ’05 Limited Print,One Size,1,66200.0,66200.0,Not applicable,Ghana,Paystack,Website,Cancelled,No issues
ORD513553,1,2024-04-16T05:46:33Z,Guest,Not applicable,guest20606@mail.com,XT-HOO-014,35mm Club Hoodie,XXL,2,62100.0,124200.0,BLACKFRI,Unknown,PayPal,Pop-up,Delivered,No issues
ORD513554,1,2024-04-16T21:30:54Z,XT-00979,Not applicable,northline.media@yahoo.com,XT-STI-013,35mm Club Sticker Pack,M,2,2700.0,5400.0,FREESHIP,United Kingdom,POS,Wholesale,Delivered,No issues
ORD513555,1,2024-04-16T07:45:29Z,Guest,Not applicable,guest7131@mail.com,XT-STI-044,Behind The Lens Sticker Pack,M,1,4000.0,4000.0,DROP15,United States,Paystack,Website,Shipped,No issues
ORD513556,1,2024-04-16T15:19:15Z,XT-01575,Not applicable,sade.ojo@outlook.com,XT-CAP-007,Lagos Nights Cap,S,1,15900.0,15900.0,Not applicable,Canada,PayPal,Wholesale,Cancelled,No issues
ORD513557,1,2024-04-16T17:39:17Z,Guest,Not applicable,guest81218@mail.com,XT-TEE-017,35mm Club Tee,Unknown,2,24300.0,48600.0,Not applicable,Unknown,Flutterwave,Unknown,Returned,No issues
ORD513558,1,2024-04-16T15:13:30Z,XT-00275,Not applicable,ember.group@outlook.com,XT-HOO-005,Harmattan Drop Hoodie,L,12,59500.0,714000.0,FREESHIP,Canada,Stripe,Pop-up,Shipped,No issues
ORD513559,1,2024-04-16T23:17:44Z,Guest,Not applicable,Unknown,XT-LEN-024,Golden Hour Lens Cloth,Unknown,1,4600.0,4600.0,BLACKFRI,United Kingdom,Flutterwave,Wholesale,Delivered,No issues
ORD513560,1,2024-04-16T09:42:58Z,Guest,Not applicable,guest78616@mail.com,XT-TEE-040,Behind The Lens Tee,Unknown,1,25100.0,25100.0,FREESHIP,Canada,POS,Pop-up,Delivered,No issues
ORD513560,2,2024-04-16T09:42:58Z,Guest,Not applicable,guest33644@mail.com,XT-HOO-014,35mm Club Hoodie,L,1,62100.0,62100.0,FREESHIP,Canada,Bank Transfer,Website,Delivered,No issues
